"","cell_type","gene","avg_logFC","p_val","p_val_adj","de_family","de_method","de_type","diffexpressed","gene_label"
"265","E15","1700027J07Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"266","E15","1700028D13Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"267","E15","1700028I16Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"268","E15","1700028J19Rik",2.96213183088735,0.124171477019252,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"269","E15","1700028K03Rik",-0.322960288329723,0.833151922193654,1,"pseudobulk","edgeR","LRT","NO",NA
"270","E15","1700028M03Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"271","E15","1700028P14Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"272","E15","1700029B22Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"273","E15","1700029E06Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"274","E15","1700029F12Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"275","E15","1700029H14Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"276","E15","1700029I15Rik",-2.74418798239907,0.242393373091107,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"277","E15","1700029J03Rik",2.96213183088735,0.124171477019252,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"278","E15","1700029J07Rik",-0.274841901361622,0.553027197305052,1,"pseudobulk","edgeR","LRT","NO",NA
"279","E15","1700029M03Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"280","E15","1700029M20Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"281","E15","1700029N11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"282","E15","1700029P11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"283","E15","1700030A11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"284","E15","1700030C14Rik",0.79647079276163,0.32571455678937,1,"pseudobulk","edgeR","LRT","NO",NA
"285","E15","1700030E10Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"286","E15","1700030F04Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"287","E15","1700030J22Rik",0.154737144039251,0.797406971696528,1,"pseudobulk","edgeR","LRT","NO",NA
"288","E15","1700030K09Rik",-1.06941664918946,0.0893561843143619,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"289","E15","1700030L20Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"290","E15","1700030L22Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"291","E15","1700030N03Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"292","E15","1700030O20Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"293","E15","1700031A10Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"294","E15","1700031F05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"295","E15","1700031F10Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"296","E15","1700031L13Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"297","E15","1700031P21Rik",2.9340300410885,0.126320665180114,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"298","E15","1700034B16Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"299","E15","1700034E13Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"300","E15","1700034G24Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"301","E15","1700034H15Rik",2.9340300410885,0.126320665180114,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"302","E15","1700034I23Rik",2.9340300410885,0.126320665180114,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"303","E15","1700034J05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"304","E15","1700034K08Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"305","E15","1700034P13Rik",0.221007631778086,0.89190603467532,1,"pseudobulk","edgeR","LRT","NO",NA
"306","E15","1700036A12Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"307","E15","1700036G14Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"308","E15","1700036O09Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"309","E15","1700037C06Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"310","E15","1700037C18Rik",-0.823447569530488,0.131484865885278,1,"pseudobulk","edgeR","LRT","NO",NA
"311","E15","1700037F03Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"312","E15","1700037F24Rik",-1.94322921498178,0.404548026727575,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"313","E15","1700037H04Rik",-1.88580287392741,0.000133603284850027,0.0298410701472488,"pseudobulk","edgeR","LRT","Highlit_down",NA
"314","E15","1700039E22Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"315","E15","1700039M15Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"316","E15","1700040D17Rik",-0.671158350297258,0.352049610382776,1,"pseudobulk","edgeR","LRT","NO",NA
"317","E15","1700040E09Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"318","E15","1700040F15Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"319","E15","1700040F17Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"320","E15","1700040L08Rik",2.9340300410885,0.126320665180114,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"321","E15","1700041C23Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"322","E15","1700041G16Rik",1.01890261590558,0.558607631429001,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"323","E15","1700041I07Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"324","E15","1700041M05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"325","E15","1700041M19Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"326","E15","1700042D02Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"327","E15","1700042G07Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"328","E15","1700042G15Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"329","E15","1700042O05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"330","E15","1700042O10Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"331","E15","1700044C05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"332","E15","1700044K03Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"333","E15","1700045H11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"334","E15","1700046C09Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"335","E15","1700047A11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"336","E15","1700047E10Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"337","E15","1700047F07Rik",-1.94322921498178,0.404548026727575,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"338","E15","1700047G03Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"339","E15","1700047G07Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"340","E15","1700047I17Rik2",1.08568571090627,0.436484171266932,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"341","E15","1700047L14Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"342","E15","1700047M11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"343","E15","1700048F04Rik",2.96213183088735,0.124171477019252,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"344","E15","1700048M11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"345","E15","1700048O20Rik",-0.291236419405117,0.512504222075801,1,"pseudobulk","edgeR","LRT","NO",NA
"346","E15","1700048P04Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"347","E15","1700049E15Rik",-1.94322921498178,0.404548026727575,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"348","E15","1700049E17Rik1",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"349","E15","1700049E17Rik2",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"350","E15","1700049E22Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"351","E15","1700049J03Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"352","E15","1700052H01Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"353","E15","1700052I22Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"354","E15","1700052K11Rik",-0.405321058514194,0.575520352298141,1,"pseudobulk","edgeR","LRT","NO",NA
"355","E15","1700054A03Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"356","E15","1700054K02Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"357","E15","1700054K19Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"358","E15","1700054M17Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"359","E15","1700054O05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"360","E15","1700055D18Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"361","E15","1700056E22Rik",2.9340300410885,0.126320665180114,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"362","E15","1700056N10Rik",1.88358069503376,0.21562969905762,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"363","E15","1700057G04Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"364","E15","1700057H15Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"365","E15","1700057H21Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"366","E15","1700058P15Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"367","E15","1700060C16Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"368","E15","1700060C20Rik",-3.25122463928102,0.156211402091009,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"369","E15","1700060J05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"370","E15","1700060O08Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"371","E15","1700061E17Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"372","E15","1700061E18Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"373","E15","1700061F12Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"374","E15","1700061G19Rik",-1.94322921498178,0.404548026727575,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"375","E15","1700061H18Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"376","E15","1700061I17Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"377","E15","1700061J23Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"378","E15","1700061N14Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"379","E15","1700062C10Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"380","E15","1700063A18Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"381","E15","1700063D05Rik",2.0348714398956,0.0935328631568925,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"382","E15","1700063H04Rik",2.96213183088735,0.124171477019252,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"383","E15","1700063H06Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"384","E15","1700063O14Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"385","E15","1700064H15Rik",-1.94650114368488,0.404093985674422,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"386","E15","1700064J06Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"387","E15","1700064M15Rik",-0.976206574682203,0.476867157289765,1,"pseudobulk","edgeR","LRT","NO",NA
"388","E15","1700065D16Rik",-1.94322921498178,0.404548026727575,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"389","E15","1700065J11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"390","E15","1700065J18Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"391","E15","1700065L07Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"392","E15","1700065O20Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"393","E15","1700066B17Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"394","E15","1700066B19Rik",0.189842058689434,0.905150765819865,1,"pseudobulk","edgeR","LRT","NO",NA
"395","E15","1700066C05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"396","E15","1700066M21Rik",0.264606412056944,0.69629034073279,1,"pseudobulk","edgeR","LRT","NO",NA
"397","E15","1700066N21Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"398","E15","1700067G17Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"399","E15","1700067K01Rik",2.96213183088735,0.124171477019252,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"400","E15","1700067P10Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"401","E15","1700069B07Rik",2.96213183088735,0.124171477019252,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"402","E15","1700069L16Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"403","E15","1700069P05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"404","E15","1700071G01Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"405","E15","1700071M16Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"406","E15","1700072B07Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"407","E15","1700072G22Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"408","E15","1700072O05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"409","E15","1700074H08Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"410","E15","1700074P13Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"411","E15","1700080E11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"412","E15","1700080G11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"413","E15","1700080N15Rik",0.192905841979233,0.903831541517628,1,"pseudobulk","edgeR","LRT","NO",NA
"414","E15","1700080O16Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"415","E15","1700081B01Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"416","E15","1700081H04Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"417","E15","1700082M22Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"418","E15","1700083H02Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"419","E15","1700084C06Rik",0.214875476979946,0.89453663446583,1,"pseudobulk","edgeR","LRT","NO",NA
"420","E15","1700084D21Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"421","E15","1700084E18Rik",-0.721513445347588,0.499752039034687,1,"pseudobulk","edgeR","LRT","NO",NA
"422","E15","1700084F23Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"423","E15","1700084M14Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"424","E15","1700085C21Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"425","E15","1700085D07Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"426","E15","1700086D15Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"427","E15","1700086O06Rik",-0.0342228771456959,0.944260667049969,1,"pseudobulk","edgeR","LRT","NO",NA
"428","E15","1700086P04Rik",1.01563068720248,0.559635020115798,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"429","E15","1700087M22Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"430","E15","1700088E04Rik",-0.391547402924173,0.502591245205805,1,"pseudobulk","edgeR","LRT","NO",NA
"431","E15","1700092C02Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"432","E15","1700092C10Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"433","E15","1700092C17Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"434","E15","1700092E19Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"435","E15","1700092M07Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"436","E15","1700093K21Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"437","E15","1700094D03Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"438","E15","1700094J05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"439","E15","1700094M23Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"440","E15","1700094M24Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"441","E15","1700095A13Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"442","E15","1700095A21Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"443","E15","1700095B10Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"444","E15","1700095J03Rik",-0.292679532795163,0.779617063183607,1,"pseudobulk","edgeR","LRT","NO",NA
"445","E15","1700095J07Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"446","E15","1700095J12Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"447","E15","1700095K22Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"448","E15","1700096J18Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"449","E15","1700096K18Rik",-0.315815591217056,0.675486631024942,1,"pseudobulk","edgeR","LRT","NO",NA
"450","E15","1700097N02Rik",0.161728640976184,0.832552768248713,1,"pseudobulk","edgeR","LRT","NO",NA
"451","E15","1700099I09Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"452","E15","1700100I10Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"453","E15","1700100L14Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"454","E15","1700101I19Rik",-1.94650114368488,0.404093985674422,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"455","E15","1700101O22Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"456","E15","1700102H20Rik",-0.950400331781404,0.266890399932571,1,"pseudobulk","edgeR","LRT","NO",NA
"457","E15","1700102P08Rik",-1.00465820518624,0.490566441981606,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"458","E15","1700104B16Rik",-3.6323332864688,0.103947754337255,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"459","E15","1700104L18Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"460","E15","1700105G05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"461","E15","1700105P06Rik",1.18783168391741,0.0775452161035444,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"462","E15","1700108J01Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"463","E15","1700108N06Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"464","E15","1700108N11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"465","E15","1700109G14Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"466","E15","1700109G15Rik",6.23677144589474,1.29398209775408e-06,0.00093796056876747,"pseudobulk","edgeR","LRT","Highlit_up",NA
"467","E15","1700109H08Rik",-2.74725635390741,0.241972269953214,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"468","E15","1700109I08Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"469","E15","1700109K24Rik",-2.74112419910927,0.242814033836781,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"470","E15","1700110C19Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"471","E15","1700110I01Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"472","E15","1700110I07Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"473","E15","1700110K17Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"474","E15","1700111E14Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"475","E15","1700111N16Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"476","E15","1700112D23Rik",-0.328226437324974,0.773622412885024,1,"pseudobulk","edgeR","LRT","NO",NA
"477","E15","1700112H15Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"478","E15","1700112J05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"479","E15","1700112J16Rik",1.01890261590558,0.558607631429001,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"480","E15","1700112K13Rik",-1.94322921498178,0.404548026727575,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"481","E15","1700112M02Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"482","E15","1700113A16Rik",0.0726704364581067,0.91067626604713,1,"pseudobulk","edgeR","LRT","NO",NA
"483","E15","1700113H08Rik",-2.74418798239907,0.242393373091107,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"484","E15","1700116B05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"485","E15","1700119H24Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"486","E15","1700119I11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"487","E15","1700120C18Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"488","E15","1700120E14Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"489","E15","1700120G07Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"490","E15","1700120G11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"491","E15","1700120K04Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"492","E15","1700121C08Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"493","E15","1700121L03Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"494","E15","1700121L16Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"495","E15","1700121N20Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"496","E15","1700122D07Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"497","E15","1700122H20Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"498","E15","1700122O11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"499","E15","1700123J17Rik",-1.94650114368488,0.404093985674422,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"500","E15","1700123K08Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"501","E15","1700123L14Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"502","E15","1700123O12Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"503","E15","1700123O20Rik",-0.151513497099781,0.674613886070918,1,"pseudobulk","edgeR","LRT","NO",NA
"504","E15","1700124L16Rik",-0.209184916721698,0.684583339732298,1,"pseudobulk","edgeR","LRT","NO",NA
"505","E15","1700124M09Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"506","E15","1700125G02Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"507","E15","1700125G22Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"508","E15","1700125H03Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"509","E15","1700125H20Rik",-0.747413413167498,0.337951599178606,1,"pseudobulk","edgeR","LRT","NO",NA
"510","E15","1700126A01Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"511","E15","1700126G02Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"512","E15","1700126H18Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"513","E15","1700127F24Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"514","E15","1700128A07Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"515","E15","1700128E19Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"516","E15","1700128I11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"517","E15","1700129C05Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"518","E15","1810006J02Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"519","E15","1810007C17Rik",-1.94650114368488,0.404093985674422,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"520","E15","1810007D17Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"521","E15","1810008B01Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"522","E15","1810008I18Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"523","E15","1810009A15Rik",-0.109465208637663,0.882761574071135,1,"pseudobulk","edgeR","LRT","NO",NA
"524","E15","1810009J06Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"525","E15","1810010D01Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"526","E15","1810010H24Rik",0.780977692880186,0.391186834257171,1,"pseudobulk","edgeR","LRT","NO",NA
"527","E15","1810011H11Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"528","E15","1810012K08Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"529","E15","1810012K16Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"530","E15","1810013D15Rik",-2.74112419910927,0.242814033836781,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"531","E15","1810013L24Rik",0.262362077845726,0.653744984151444,1,"pseudobulk","edgeR","LRT","NO",NA
"532","E15","1810019N24Rik",0.987528897403623,0.568378476731775,1,"pseudobulk","edgeR","LRT","NO",NA
"533","E15","1810020O05Rik",1.61946544925404,0.21495746179082,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"534","E15","1810021B22Rik",-1.04027865556805,0.310054578605977,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
"535","E15","1810022K09Rik",-0.213117280462492,0.506368542268521,1,"pseudobulk","edgeR","LRT","NO",NA
"536","E15","1810024B03Rik",1.00695308704721,0.23690198594388,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"537","E15","1810028F09Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"538","E15","1810030O07Rik",-0.00953046339070631,0.983450725555235,1,"pseudobulk","edgeR","LRT","NO",NA
"539","E15","1810032O08Rik",0.126584230589779,0.732542819859466,1,"pseudobulk","edgeR","LRT","NO",NA
"540","E15","1810034E14Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"541","E15","1810037I17Rik",0.126355403700844,0.712627408809669,1,"pseudobulk","edgeR","LRT","NO",NA
"542","E15","1810041H14Rik",3.82680991001554,0.0334620748278393,1,"pseudobulk","edgeR","LRT","Highlit_up",NA
"543","E15","1810041L15Rik",0.0521567495978988,0.905843042077951,1,"pseudobulk","edgeR","LRT","NO",NA
"544","E15","1810043G02Rik",0.18934408514321,0.640635083325101,1,"pseudobulk","edgeR","LRT","NO",NA
"545","E15","1810044D09Rik",-0.340207650357504,0.573302824230045,1,"pseudobulk","edgeR","LRT","NO",NA
"546","E15","1810046K07Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"547","E15","1810049I09Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"548","E15","1810049J17Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"549","E15","1810055G02Rik",0.134136871754697,0.79603059051788,1,"pseudobulk","edgeR","LRT","NO",NA
"550","E15","1810058I24Rik",-0.765356283960893,0.0839124334732618,1,"pseudobulk","edgeR","LRT","NO",NA
"551","E15","1810062G17Rik",0,1,1,"pseudobulk","edgeR","LRT","NO",NA
"552","E15","1810062O18Rik",-4.17113881093367,0.0579568239455168,1,"pseudobulk","edgeR","LRT","Highlit_down",NA
